"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"DXPE","DXP Enterprises, Inc.","29.67","516309151.08","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dxpe",
"ESES","Eco-Stim Energy Solutions, Inc.","1.5","111545694","n/a","United States","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/eses",
"WIRE","Encore Wire Corporation","43.1","894628036.1","n/a","United States","1992","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/wire",
"EXXI","Energy XXI Gulf Coast, Inc.","10","332214270","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/exxi",
"ENG","ENGlobal Corporation","1.4","38094103.6","n/a","United States","n/a","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"EVEP","EV Energy Partners, L.P.","0.54","26659189.26","n/a","United States","2006","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/evep",
"EZPW","EZCORP, Inc.","9.85","534823017.05","n/a","United States","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ezpw",
"FARM","Farmer Brothers Company","28.9","486849457.8","n/a","United States","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FCFS","First Cash, Inc.","61.5","2934778155","n/a","United States","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FFIN","First Financial Bankshares, Inc.","43","2845323416","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"FOGO","Fogo de Chao, Inc.","12.35","348706411.95","n/a","United States","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fogo",
"FRTA","Forterra, Inc.","4.47","286990959.18","n/a","United States","2016","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/frta",
"FOSL","Fossil Group, Inc.","8.89","431360304.41","n/a","United States","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FRAN","Francesca&#39;s Holdings Corporation","7.015","257694257.22","n/a","United States","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"GEOS","Geospace Technologies Corporation","16.92","227397456.72","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GNBC","Green Bancorp, Inc.","21.625","804776861.875","n/a","United States","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/gnbc",
"GNTY","Guaranty Bancshares, Inc.","30.96","342385277.76","n/a","United States","2017","Finance","Major Banks","http://www.nasdaq.com/symbol/gnty",
"HALL","Hallmark Financial Services, Inc.","11.53","209575955.87","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hall",
"SNLN","Highland/iBoxx Senior Loan ETF","18.29","477319434.1","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snln",
"HWCC","Houston Wire & Cable Company","5.1","84085403.4","n/a","United States","2006","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hwcc",
"IPWR","Ideal Power Inc.","2.7275","38176222.905","n/a","United States","2013","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ipwr",
"IESC","IES Holdings, Inc.","16.3","349379807.2","n/a","United States","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"IBTX","Independent Bank Group, Inc","58.65","1629891945.6","n/a","United States","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/ibtx",
"IBOC","International Bancshares Corporation","38.65","2553202728.35","n/a","United States","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/iboc",
"ISRL","Isramco, Inc.","116","315252156","n/a","United States","1983","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/isrl",
"KALU","Kaiser Aluminum Corporation","102.43","1732872123.89","n/a","United States","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/kalu",
"KAAC","Kayne Anderson Acquisition Corp.","9.71","457973509.4","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaac",
"KAACU","Kayne Anderson Acquisition Corp.","10","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaacu",
"KAACW","Kayne Anderson Acquisition Corp.","0.7502","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/kaacw",
"LCA","Landcadia Holdings, Inc.","10.02","313125000","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lca",
"LCAHU","Landcadia Holdings, Inc.","10.74","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lcahu",
"LCAHW","Landcadia Holdings, Inc.","0.74","0","n/a","United States","2016","Finance","Business Services","http://www.nasdaq.com/symbol/lcahw",
"LGCY","Legacy Reserves LP","1.36","99117153.6","n/a","United States","2007","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcy",
"LGCYO","Legacy Reserves LP","4.88","34160000","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyo",
"LGCYP","Legacy Reserves LP","5","10000000","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lgcyp",
"LTXB","LegacyTexas Financial Group, Inc.","38.81","1863243998.99","n/a","United States","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ltxb",
"LXRX","Lexicon Pharmaceuticals, Inc.","12.39","1308154239.84","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lxrx",
"LGIH","LGI Homes, Inc.","45.31","979399165.89","n/a","United States","2013","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/lgih",
"LLEX","Lilis Energy, Inc.","4.1","208356727.4","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/llex",
"LONE","Lonestar Resources US Inc.","3.04","66346525.6","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/lone",
"LMNX","Luminex Corporation","19.94","878778252.44","n/a","United States","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmnx",
"MTEX","Mannatech, Incorporated","14","37959208","n/a","United States","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/mtex",
"MARPS","Marine Petroleum Trust","3.971","7942000","n/a","United States","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/marps",
"MMLP","Martin Midstream Partners L.P.","16.625","639266362","n/a","United States","2002","Energy","Oil Refining/Marketing","http://www.nasdaq.com/symbol/mmlp",
"MTCH","Match Group, Inc.","24.15","6332447379.3","n/a","United States","2015","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/mtch",
"MCEP","Mid-Con Energy Partners, LP","1.011","30422469.093","n/a","United States","2011","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/mcep",
"MIND","Mitcham Industries, Inc.","3.49","42191793.11","n/a","United States","1994","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mind",
"MINDP","Mitcham Industries, Inc.","23.04","0","n/a","United States","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/mindp",
"MBRX","Moleculin Biotech, Inc.","2.48","50249521.92","n/a","United States","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mbrx",
"MGI","Moneygram International, Inc.","16.13","874444979.68","n/a","United States","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/mgi",
"NESR","National Energy Services Reunited Corp.","9.67","277066048.75","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/nesr",
"NESRW","National Energy Services Reunited Corp.","0.5","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/nesrw",
"NATI","National Instruments Corporation","41.07","5359357038.24","n/a","United States","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nati",
"NWLI","National Western Life Group, Inc.","345.44","1256077183.04","n/a","United States","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/nwli",
