"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"IFMK","iFresh Inc.","12.06","170323765.92","n/a","United States","n/a","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/ifmk",
"INDU","Industrea Acquisition Corp.","9.73","279737500","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/indu",
"INDUU","Industrea Acquisition Corp.","10.1","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/induu",
"INDUW","Industrea Acquisition Corp.","0.41","0","n/a","United States","2017","Finance","Business Services","http://www.nasdaq.com/symbol/induw",
"INSE","Inspired Entertainment, Inc.","13.55","303390556.85","n/a","United States","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/inse",
"IPAR","Inter Parfums, Inc.","40","1246876320","n/a","United States","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ipar",
"ICPT","Intercept Pharmaceuticals, Inc.","61.59","1545904134.39","n/a","United States","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/icpt",
"ITCI","Intra-Cellular Therapies Inc.","19.3","838089395.3","n/a","United States","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/itci",
"CSML","IQ Chaikin U.S. Small Cap ETF","25.86","196536025.86","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/csml",
"IRDM","Iridium Communications Inc","10","976688800","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","348","174000000","n/a","United States","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/irdmb",
"PMPT","iSectors Post-MPT Growth ETF","26.0324","13016304.1296","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pmpt",
"MAYS","J. W. Mays, Inc.","45","90710100","n/a","United States","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/mays",
"JBLU","JetBlue Airways Corporation","18.62","6124172184.2","n/a","United States","2002","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/jblu",
"KCAP","KCAP Financial, Inc.","3.49","129775698.86","n/a","United States","2006","n/a","n/a","http://www.nasdaq.com/symbol/kcap",
"KCAPL","KCAP Financial, Inc.","25.03","0","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kcapl",
