"Symbol","Name","LastSale","MarketCap","ADR TSO","Country","IPOyear","Sector","Industry","Summary Quote",
"VPV","Invesco Pennsylvania Value Municipal Income Trust","12.36","294533163.84","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vpv",
"VVR","Invesco Senior Income Trust","4.43","797560188.8","n/a","United States","1998","n/a","n/a","http://www.nasdaq.com/symbol/vvr",
"VTN","Invesco Trust  for Investment Grade New York Municipal","13.78","268403436.34","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vtn",
"VGM","Invesco Trust for Investment Grade Municipals","13.49","731499243.04","n/a","United States","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vgm",
"JBT","John Bean Technologies Corporation","95.5","3020004044.5","n/a","United States","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/jbt",
"JLL","Jones Lang LaSalle Incorporated","122.03","5532234931.2","n/a","United States","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/jll",
"KS","KapStone Paper and Packaging Corporation","21.9","2122729638.6","n/a","United States","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks",
"KMPA","Kemper Corporation","26.96","0","n/a","United States","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpa",
"KMPR","Kemper Corporation","51.1","2621925567.8","n/a","United States","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/kmpr",
"LDR","Landauer, Inc.","67.4","661201346.6","n/a","United States","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ldr",
"KTH","Lehman ABS Corporation","32.77","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","32.2551","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","15.86","0","n/a","United States","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ktp",
"MCD","McDonald&#39;s Corporation","158.91","128716561771.83","n/a","United States","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/mcd",
"MEI","Methode Electronics, Inc.","41.1","1512926058.3","n/a","United States","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/mei",
